order_id,customer_id,restaurant_id,partner_id,order_date,total_amount,payment_method,order_status
O03120,C0061,R0108,P0072,2024-09-29,459.89,Wallet,Cancelled
O03121,C0365,R0146,P0141,2023-12-01,692.67,Cash on Delivery,Delivered
O03122,C0149,R0070,P0132,2025-05-30,882.23,UPI,Cancelled
O03123,C0142,R0404,P0093,2024-12-24,622.97,Card,Delivered
O03124,C0229,R0275,P0175,2024-03-30,808.97,UPI,Returned
O03125,C0817,R0430,P0078,2023-11-03,852.69,UPI,Delivered
O03126,C0269,R0148,P0029,2025-02-23,516.81,Cash on Delivery,Cancelled
O03127,C0440,R0368,P0206,2025-04-19,1046.17,UPI,Delivered
O03128,C0066,R0446,P0016,2024-09-12,1380.32,UPI,Returned
O03129,C0522,R0151,P0069,2024-11-28,405.39,UPI,Returned
O03130,C0375,R0320,P0179,2025-01-28,423.29,Cash on Delivery,Cancelled
O03131,C0358,R0230,P0195,2025-02-06,1313.41,Card,Returned
O03132,C0016,R0496,P0239,2023-10-27,1202.59,Card,Delivered
O03133,C0690,R0440,P0134,2023-11-13,813.55,Wallet,Delivered
O03134,C0176,R0182,P0002,2024-03-20,966.79,UPI,Delivered
O03135,C0827,R0467,P0110,2024-04-18,333.21,Card,Delivered
O03136,C0495,R0036,P0058,2025-07-21,442.81,UPI,Cancelled
O03137,C0579,R0144,P0070,2024-08-03,1353.18,Card,Delivered
O03138,C0565,R0221,P0243,2025-03-28,687.9,Cash on Delivery,Cancelled
O03139,C0782,R0426,P0036,2024-02-03,743.86,UPI,Delivered
O03140,C0546,R0490,P0266,2024-12-09,199.64,Card,Returned
O03141,C0091,R0424,P0144,2024-08-22,1244.08,Card,Delivered
O03142,C0791,R0024,P0142,2024-08-17,287.04,UPI,Returned
O03143,C0504,R0049,P0271,2024-03-24,1338.88,Cash on Delivery,Cancelled
O03144,C0107,R0491,P0219,2023-11-30,694.08,UPI,Cancelled
O03145,C0924,R0053,P0216,2024-04-23,672.86,Wallet,Cancelled
O03146,C0563,R0103,P0112,2024-11-26,157.62,UPI,Delivered
O03147,C0198,R0035,P0010,2025-03-15,497.84,Cash on Delivery,Delivered
O03148,C0388,R0389,P0105,2024-11-11,315.12,Cash on Delivery,Delivered
O03149,C0120,R0367,P0204,2023-12-05,1133.57,Wallet,Delivered
O03150,C0045,R0283,P0158,2024-01-15,1354.82,Card,Cancelled
O03151,C0234,R0256,P0175,2025-01-13,179.58,Wallet,Delivered
O03152,C0271,R0049,P0021,2024-09-21,408.09,Cash on Delivery,Returned
O03153,C0009,R0095,P0261,2023-12-20,1037.38,Cash on Delivery,Cancelled
O03154,C0011,R0460,P0293,2025-04-01,988.24,Wallet,Cancelled
O03155,C0763,R0347,P0097,2025-07-22,494.28,UPI,Delivered
O03156,C0588,R0451,P0027,2025-03-30,876.7,Card,Delivered
O03157,C0644,R0074,P0144,2023-10-10,1142.85,Card,Returned
O03158,C0163,R0148,P0118,2024-06-02,1489.85,Cash on Delivery,Cancelled
O03159,C0246,R0160,P0123,2024-08-19,405.86,Card,Returned
O03160,C0501,R0319,P0137,2025-03-05,1144.05,Cash on Delivery,Cancelled
O03161,C0079,R0224,P0029,2024-05-11,586.99,Wallet,Returned
O03162,C0889,R0302,P0259,2024-04-14,1493.31,Card,Cancelled
O03163,C0986,R0314,P0235,2025-01-29,881.11,UPI,Cancelled
O03164,C0201,R0241,P0092,2024-10-17,995.39,Cash on Delivery,Cancelled
O03165,C0099,R0464,P0148,2024-05-01,558.6,Cash on Delivery,Cancelled
O03166,C0520,R0448,P0016,2023-12-07,1352.6,Wallet,Cancelled
O03167,C0206,R0280,P0151,2024-09-19,1322.85,Card,Delivered
O03168,C0126,R0493,P0004,2024-06-10,1123.95,UPI,Delivered
O03169,C0130,R0186,P0145,2025-06-29,658.26,Card,Cancelled
O03170,C0691,R0495,P0142,2024-03-05,1340.41,Wallet,Cancelled
O03171,C0598,R0404,P0025,2025-06-17,210.42,Wallet,Cancelled
O03172,C0395,R0334,P0051,2025-08-05,1275.29,Wallet,Cancelled
O03173,C0711,R0007,P0008,2024-10-27,712.14,Card,Delivered
O03174,C0411,R0281,P0049,2024-06-23,1254.07,Card,Delivered
O03175,C0209,R0169,P0007,2025-03-31,650.76,UPI,Cancelled
O03176,C0141,R0480,P0075,2024-08-23,313.73,Cash on Delivery,Delivered
O03177,C0422,R0282,P0045,2025-06-29,474.68,Cash on Delivery,Cancelled
O03178,C0153,R0246,P0111,2025-01-09,260.31,Card,Cancelled
O03179,C0286,R0358,P0290,2025-02-13,967.12,Wallet,Cancelled
O03180,C0120,R0116,P0190,2023-11-22,366.15,UPI,Delivered
O03181,C0365,R0154,P0153,2025-02-14,434.59,UPI,Cancelled
O03182,C0744,R0099,P0039,2025-06-23,671.69,Cash on Delivery,Cancelled
O03183,C0522,R0313,P0187,2024-09-09,1226.48,Wallet,Returned
O03184,C0173,R0226,P0238,2024-06-13,1170.81,Card,Cancelled
O03185,C0505,R0235,P0255,2025-05-11,827.59,Wallet,Cancelled
O03186,C0227,R0127,P0023,2025-07-22,1493.5,UPI,Returned
O03187,C0167,R0085,P0264,2025-04-11,1109.6,Card,Cancelled
O03188,C0463,R0124,P0287,2024-09-13,734.69,Card,Delivered
O03189,C0686,R0045,P0075,2024-07-29,1355.12,Card,Returned
O03190,C0988,R0244,P0225,2025-02-15,505.67,Cash on Delivery,Cancelled
O03191,C0567,R0397,P0071,2025-06-14,1299.53,,Returned
O03192,C0592,R0047,P0159,2024-06-05,870.1,UPI,Delivered
O03193,C0731,R0314,P0082,2023-08-28,264.36,UPI,Cancelled
O03194,C0263,R0321,P0174,2024-08-02,512.9,Card,Delivered
O03195,C0887,R0228,P0118,2025-01-20,207.2,Cash on Delivery,Delivered
O03196,C0708,R0123,P0004,2025-02-01,834.68,Card,Delivered
O03197,C0806,R0150,P0283,2025-03-01,678.4,UPI,Returned
O03198,C0564,R0109,P0091,2023-09-23,223.98,UPI,Returned
O03199,C0713,R0039,P0300,2025-07-13,645.64,,Cancelled
O03200,C0327,R0003,P0042,2024-11-14,1102.86,Wallet,Cancelled
O03201,C0418,R0326,P0228,2024-04-07,1011.51,Cash on Delivery,Cancelled
O03202,C0565,R0463,P0190,2023-12-21,1225.43,UPI,Returned
O03203,C0907,R0377,P0158,2024-03-05,544.66,Cash on Delivery,Delivered
O03204,C0451,R0280,P0152,2025-06-27,968.36,Card,Delivered
O03205,C0181,R0495,P0281,2025-06-20,638.63,Wallet,Cancelled
O03206,C0942,R0066,P0267,2025-05-03,1379.99,,Delivered
O03207,C0605,R0328,P0010,2025-02-11,344.17,Card,Returned
O03208,C0768,R0188,P0066,2025-02-26,481.23,Wallet,Returned
O03209,C0095,R0494,P0031,2023-11-21,351.9,Card,Delivered
O03210,C0405,R0379,P0254,2023-09-20,233.44,UPI,Cancelled
O03211,C0957,R0481,P0048,2024-03-12,435.87,Cash on Delivery,Cancelled
O03212,C0855,R0081,P0286,2023-10-06,1021.84,Cash on Delivery,Delivered
O03213,C0794,R0422,P0191,2025-01-19,1433.55,Card,Returned
O03214,C0981,R0491,P0157,2025-01-21,1480.86,Wallet,Cancelled
O03215,C0410,R0379,P0024,2024-01-19,1138.4,Wallet,Returned
O03216,C0192,R0114,P0043,2023-11-07,462.29,UPI,Returned
O03217,C0286,R0171,P0012,2025-02-19,431.24,UPI,Cancelled
O03218,C0441,R0252,P0218,2024-01-31,1193.48,Wallet,Delivered
O03219,C0220,R0192,P0236,2024-07-14,1437.43,Cash on Delivery,Cancelled
O03220,C0295,R0028,P0003,2025-07-30,842.98,Cash on Delivery,Cancelled
O03221,C0977,R0433,P0288,2024-08-13,1043.81,Cash on Delivery,Cancelled
O03222,C0054,R0484,P0037,2024-03-03,936.33,Cash on Delivery,Cancelled
O03223,C0404,R0093,P0243,2024-10-12,1095.83,UPI,Cancelled
O03224,C0553,R0147,P0158,2023-10-16,181.77,UPI,Returned
O03225,C0729,R0481,P0024,2025-06-24,1310.25,Wallet,Cancelled
O03226,C0747,R0084,P0160,2024-06-28,1182.24,Wallet,Returned
O03227,C0953,R0254,P0044,2025-04-30,1033.9,Cash on Delivery,Delivered
O03228,C0327,R0372,P0186,2025-05-09,915.04,Card,Cancelled
O03229,C0278,R0192,P0224,2025-03-29,382.07,Wallet,Cancelled
O03230,C0299,R0141,P0127,2023-08-28,340.9,Cash on Delivery,Delivered
O03231,C0971,R0327,P0047,2024-01-24,1402.8,UPI,Delivered
O03232,C0778,R0001,P0101,2024-12-19,354.23,Wallet,Delivered
O03233,C0124,R0114,P0286,2025-08-01,1321.21,Card,Returned
O03234,C0368,R0343,P0011,2024-08-21,905.24,Cash on Delivery,Cancelled
O03235,C0368,R0371,P0050,2024-03-22,674.64,UPI,Returned
O03236,C0883,R0266,P0121,2025-04-27,1060.63,UPI,Returned
O03237,C0576,R0202,P0218,2024-06-08,1009.86,Cash on Delivery,Delivered
O03238,C0584,R0211,P0038,2024-08-01,275.48,Cash on Delivery,Returned
O03239,C0055,R0125,P0283,2025-03-28,915.11,Cash on Delivery,Returned
O03240,C0320,R0151,P0013,2024-07-26,281.92,Card,Delivered
O03241,C0562,R0137,P0105,2025-05-27,428.53,Cash on Delivery,Cancelled
O03242,C0326,R0485,P0051,2024-04-30,992.51,UPI,Returned
O03243,C0995,R0485,P0131,2023-12-29,175.61,Card,Delivered
O03244,C0743,R0101,P0034,2024-12-21,1082.2,Card,Delivered
O03245,C0604,R0129,P0188,2024-07-28,1409.46,UPI,Cancelled
O03246,C0889,R0238,P0032,2024-06-14,303.3,UPI,Cancelled
O03247,C0739,R0494,P0065,2024-02-02,408.87,Cash on Delivery,Delivered
O03248,C0616,R0055,P0202,2024-05-18,884.78,Wallet,Returned
O03249,C0269,R0092,P0231,2025-04-09,571.09,Wallet,Returned
O03250,C0488,R0187,P0239,2023-12-15,1127.47,Card,Cancelled
O03251,C0736,R0073,P0079,2024-03-19,378.01,Cash on Delivery,Returned
O03252,C0931,R0485,P0221,2024-06-09,1199.27,Wallet,Cancelled
O03253,C0074,R0392,P0219,2024-02-06,1151.06,Cash on Delivery,Cancelled
O03254,C0016,R0152,P0044,2024-08-12,986.18,Wallet,Returned
O03255,C0128,R0404,P0199,2024-05-08,1095.67,Card,Returned
O03256,C0890,R0398,P0067,2024-10-07,458.96,Wallet,Returned
O03257,C0910,R0106,P0057,2025-03-13,846.82,Cash on Delivery,Cancelled
O03258,C0631,R0063,P0289,2025-03-25,1462.3,UPI,Cancelled
O03259,C0624,R0044,P0074,2025-03-04,1334.34,UPI,Delivered
O03260,C0518,R0004,P0016,2025-03-09,1071.07,Cash on Delivery,Returned
O03261,C0540,R0055,P0251,2025-04-22,1334.23,Card,Returned
O03262,C0777,R0397,P0065,2023-10-18,1178.36,UPI,Returned
O03263,C0406,R0455,P0114,2024-04-17,679.02,Cash on Delivery,Returned
O03264,C0736,R0012,P0299,2023-12-11,1071.38,Wallet,Delivered
O03265,C0137,R0221,P0100,2025-06-16,476.52,UPI,Delivered
O03266,C0562,R0158,P0153,2025-05-31,264.07,Card,Cancelled
O03267,C0201,R0049,P0086,2023-10-27,346.57,Cash on Delivery,Delivered
O03268,C0303,R0062,P0056,2023-12-27,1095.64,Wallet,Returned
O03269,C0568,R0274,P0128,2025-02-06,249.41,UPI,Returned
O03270,C0997,R0246,P0089,2024-11-22,470.57,Cash on Delivery,Returned
O03271,C0055,R0309,P0063,2023-10-09,928.81,Card,Cancelled
O03272,C0261,R0134,P0230,2023-11-07,956.93,Cash on Delivery,Cancelled
O03273,C0130,R0006,P0160,2024-02-28,638.55,Wallet,Delivered
O03274,C0150,R0193,P0119,2024-12-16,754.43,UPI,Cancelled
O03275,C0857,R0344,P0217,2024-12-26,1425.44,Wallet,Delivered
O03276,C0923,R0135,P0150,2025-06-04,1255.8,Cash on Delivery,Returned
O03277,C0709,R0369,P0295,2024-12-06,448.23,Cash on Delivery,Cancelled
O03278,C0343,R0258,P0264,2023-12-30,381.35,Cash on Delivery,Returned
O03279,C0726,R0248,P0023,2023-09-18,1116.6,Cash on Delivery,Cancelled
O03280,C0012,R0110,P0175,2024-04-29,524.88,UPI,Delivered
O03281,C0874,R0334,P0190,2024-05-11,966.64,Cash on Delivery,Cancelled
O03282,C0991,R0130,P0205,2025-01-21,1286.85,UPI,Returned
O03283,C0142,R0254,P0004,2025-07-14,330.46,Cash on Delivery,Returned
O03284,C0282,R0209,P0248,2025-08-07,637.43,Cash on Delivery,Delivered
O03285,C0963,R0051,P0157,2025-07-15,1469.75,UPI,Returned
O03286,C0010,R0368,P0234,2024-04-16,899.44,Wallet,Cancelled
O03287,C0254,R0212,P0062,2023-11-18,1155.73,,Returned
O03288,C0767,R0210,P0286,2025-04-18,389.68,Cash on Delivery,Cancelled
O03289,C0584,R0315,P0096,2023-11-03,1065.8,Cash on Delivery,Delivered
O03290,C0744,R0222,P0135,2024-08-09,318.61,Cash on Delivery,Delivered
O03291,C0932,R0447,P0170,2024-06-12,554.4,Cash on Delivery,Delivered
O03292,C0791,R0144,P0237,2024-11-15,1021.4,Card,Returned
O03293,C0841,R0499,P0196,2024-12-14,1024.22,Cash on Delivery,Delivered
O03294,C0423,R0317,P0208,2024-06-21,194.65,Wallet,Returned
O03295,C0083,R0332,P0115,2025-06-03,1436.89,Wallet,Delivered
O03296,C0876,R0141,P0247,2024-10-26,870.58,Wallet,Delivered
O03297,C0767,R0065,P0287,2024-03-02,491.69,UPI,Returned
O03298,C0125,R0307,P0297,2024-09-01,1102.16,Card,Returned
O03299,C0688,R0002,P0136,2023-10-05,553.65,Card,Cancelled
O03300,C0599,R0268,P0070,2025-07-26,349.53,UPI,Returned
O03301,C0741,R0415,P0011,2024-10-26,946.44,Wallet,Cancelled
O03302,C0939,R0364,P0065,2024-12-05,1001.22,UPI,Delivered
O03303,C0908,R0158,P0092,2024-11-27,365.07,UPI,Cancelled
O03304,C0857,R0483,P0262,2025-01-16,377.71,Wallet,Returned
O03305,C0907,R0187,P0282,2024-08-20,508.17,Card,Delivered
O03306,C0329,R0288,P0149,2025-02-25,839.36,UPI,Returned
O03307,C0284,R0418,P0182,2024-03-24,261.39,Wallet,Returned
O03308,C0631,R0291,P0118,2024-11-04,672.1,Cash on Delivery,Cancelled
O03309,C0355,R0111,P0195,2025-02-19,1374.7,UPI,Cancelled
O03310,C0152,R0132,P0118,2025-01-17,863.21,Cash on Delivery,Cancelled
O03311,C0617,R0454,P0244,2024-01-17,323.75,Card,Returned
O03312,C0795,R0083,P0138,2024-03-17,1056.46,Card,Returned
O03313,C0521,R0105,P0040,2023-10-22,1186.51,Cash on Delivery,Returned
O03314,C0581,R0150,P0041,2024-08-03,754.03,Cash on Delivery,Delivered
O03315,C0892,R0086,P0171,2024-10-12,920.59,Card,Delivered
O03316,C0468,R0164,P0158,2024-04-23,682.96,Card,Delivered
O03317,C0185,R0325,P0269,2025-01-09,565.85,UPI,Cancelled
O03318,C0741,R0222,P0009,2024-02-02,459.87,Wallet,Returned
O03319,C0940,R0304,P0115,2025-01-30,1192.53,UPI,Delivered
O03320,C0705,R0304,P0032,2024-04-09,1143.49,Wallet,Returned
O03321,C0280,R0030,P0224,2024-05-20,1496.1,UPI,Delivered
O03322,C0702,R0139,P0156,2024-02-27,780.68,UPI,Returned
O03323,C0429,R0068,P0186,2025-01-10,483.39,Card,Cancelled
O03324,C0188,R0433,P0196,2024-11-01,200.72,Wallet,Returned
O03325,C0240,R0095,P0062,2025-01-09,828.16,,Returned
O03326,C0734,R0498,P0176,2023-11-17,1383.32,UPI,Returned
O03327,C0313,R0293,P0163,2024-07-13,1211.21,Wallet,Cancelled
O03328,C0287,R0199,P0118,2024-06-30,871.9,UPI,Delivered
O03329,C0815,R0043,P0066,2024-10-21,1123.3,Card,Returned
O03330,C0926,R0492,P0014,2024-06-07,1305.99,UPI,Returned
O03331,C0028,R0475,P0222,2023-12-30,152.64,Card,Returned
O03332,C0460,R0314,P0215,2025-06-26,1340.77,,Cancelled
O03333,C0313,R0407,P0175,2024-01-05,725.02,Card,Delivered
O03334,C0746,R0152,P0125,2023-10-23,482.42,Cash on Delivery,Returned
O03335,C0220,R0162,P0039,2024-03-28,1232.38,Wallet,Delivered
O03336,C0485,R0357,P0189,2025-06-19,585.3,Wallet,Returned
O03337,C0182,R0261,P0002,2025-01-27,291.96,Wallet,Returned
O03338,C0734,R0374,P0096,2023-12-11,1161.02,Wallet,Delivered
O03339,C0026,R0134,P0066,2025-02-16,681.93,Card,Delivered
O03340,C0536,R0343,P0226,2023-08-21,894.68,Card,Cancelled
O03341,C0642,R0115,P0230,2024-04-16,1150.0,Wallet,Cancelled
O03342,C0704,R0188,P0291,2023-08-29,1043.93,Card,Delivered
O03343,C0202,R0481,P0171,2024-04-04,211.45,UPI,Delivered
O03344,C0996,R0366,P0265,2025-06-13,194.47,Cash on Delivery,Returned
O03345,C0583,R0245,P0009,2024-03-25,1025.7,Cash on Delivery,Delivered
O03346,C0855,R0265,P0162,2024-05-20,799.05,UPI,Returned
O03347,C0649,R0125,P0093,2025-04-29,219.94,Cash on Delivery,Cancelled
O03348,C0172,R0048,P0232,2024-02-28,893.38,Card,Cancelled
O03349,C0501,R0381,P0208,2024-01-23,684.03,Card,Returned
O03350,C0570,R0467,P0119,2024-02-08,1325.83,Cash on Delivery,Delivered
O03351,C0170,R0352,P0190,2024-09-23,1125.94,Card,Returned
O03352,C0522,R0467,P0107,2025-06-03,932.67,,Cancelled
O03353,C0077,R0222,P0076,2024-07-31,573.62,Wallet,Returned
O03354,C0811,R0373,P0212,2023-08-31,437.39,Wallet,Returned
O03355,C0181,R0398,P0062,2024-10-26,1463.11,UPI,Returned
O03356,C0572,R0096,P0010,2023-08-23,797.39,Wallet,Cancelled
O03357,C0716,R0067,P0089,2023-09-02,766.36,Wallet,Cancelled
O03358,C0448,R0445,P0150,2024-11-16,671.8,UPI,Returned
O03359,C0202,R0205,P0145,2024-12-30,151.2,Wallet,Delivered
O03360,C0749,R0437,P0157,2024-10-10,615.09,Card,Returned
O03361,C0514,R0407,P0223,2024-11-05,578.61,Cash on Delivery,Returned
O03362,C0745,R0285,P0117,2024-11-06,296.56,Cash on Delivery,Delivered
O03363,C0724,R0019,P0181,2025-03-28,1459.14,Wallet,Cancelled
O03364,C0253,R0443,P0144,2023-09-15,408.42,Cash on Delivery,Delivered
O03365,C0546,R0253,P0257,2024-07-08,207.56,Wallet,Returned
O03366,C0764,R0081,P0074,2023-12-30,476.85,UPI,Returned
O03367,C0429,R0409,P0252,2024-05-31,1473.28,,Cancelled
O03368,C0435,R0413,P0093,2023-09-15,383.32,Card,Delivered
O03369,C0742,R0322,P0294,2024-03-16,263.59,UPI,Returned
O03370,C0887,R0437,P0245,2024-06-14,382.5,Card,Cancelled
O03371,C0011,R0360,P0282,2023-08-22,1358.26,Cash on Delivery,Returned
O03372,C0706,R0353,P0116,2024-12-09,264.83,Card,Delivered
O03373,C0416,R0202,P0181,2024-12-18,380.08,UPI,Returned
O03374,C0438,R0079,P0136,2024-10-16,816.9,,Delivered
O03375,C0166,R0024,P0058,2023-11-10,1066.29,UPI,Delivered
O03376,C0792,R0017,P0180,2025-02-14,194.77,Card,Returned
O03377,C0741,R0313,P0021,2023-11-28,179.89,Wallet,Delivered
O03378,C0288,R0139,P0155,2024-07-13,1429.62,Cash on Delivery,Returned
O03379,C0561,R0478,P0190,2024-05-19,328.6,Wallet,Delivered
O03380,C0413,R0275,P0036,2025-06-17,209.55,UPI,Delivered
O03381,C0259,R0042,P0035,2024-01-20,288.66,Cash on Delivery,Returned
O03382,C0017,R0010,P0032,2025-06-17,1462.58,Wallet,Returned
O03383,C0919,R0268,P0020,2024-06-25,841.76,Wallet,Returned
O03384,C0610,R0324,P0167,2024-05-02,1012.45,Card,Delivered
O03385,C0520,R0251,P0238,2024-02-02,1476.89,Wallet,Delivered
O03386,C0594,R0124,P0119,2025-07-04,580.76,UPI,Cancelled
O03387,C0671,R0210,P0242,2024-11-18,349.26,Cash on Delivery,Cancelled
O03388,C0784,R0099,P0297,2023-12-28,846.73,UPI,Returned
O03389,C0140,R0010,P0088,2024-05-17,971.84,Cash on Delivery,Cancelled
O03390,C0697,R0097,P0162,2023-10-07,1380.83,Card,Returned
O03391,C0864,R0089,P0292,2024-10-16,430.81,UPI,Cancelled
O03392,C0424,R0449,P0197,2023-11-26,740.93,Cash on Delivery,Cancelled
O03393,C0269,R0238,P0285,2024-05-29,377.96,Wallet,Delivered
O03394,C0613,R0454,P0126,2024-06-16,162.29,Wallet,Cancelled
O03395,C0090,R0292,P0195,2024-07-23,653.57,UPI,Delivered
O03396,C0832,R0254,P0037,2024-04-04,459.26,Card,Returned
O03397,C0362,R0330,P0074,2024-03-11,236.53,Cash on Delivery,Delivered
O03398,C0278,R0146,P0228,2024-04-23,924.49,Card,Returned
O03399,C0602,R0003,P0112,2024-07-27,1454.36,Cash on Delivery,Cancelled
O03400,C0049,R0378,P0248,2024-08-07,938.28,Wallet,Returned
O03401,C0415,R0419,P0253,2024-04-07,1061.24,Cash on Delivery,Delivered
O03402,C0106,R0093,P0274,2024-03-28,955.61,UPI,Delivered
O03403,C0595,R0395,P0158,2024-04-19,1353.45,Wallet,Delivered
O03404,C0070,R0352,P0191,2023-08-29,174.19,Wallet,Delivered
O03405,C0035,R0308,P0032,2025-02-11,525.46,Card,Cancelled
O03406,C0012,R0117,P0107,2024-11-12,170.95,UPI,Delivered
O03407,C0026,R0203,P0036,2025-02-20,1238.76,Card,Returned
O03408,C0806,R0250,P0232,2024-02-10,839.35,Cash on Delivery,Cancelled
O03409,C0251,R0343,P0075,2025-01-21,586.99,Wallet,Delivered
O03410,C0825,R0007,P0013,2025-05-26,651.15,Wallet,Returned
O03411,C0948,R0398,P0217,2025-07-03,232.48,Cash on Delivery,Returned
O03412,C0192,R0431,P0024,2025-06-20,1189.97,Card,Cancelled
O03413,C0815,R0194,P0191,2023-08-19,1124.8,Wallet,Delivered
O03414,C0744,R0435,P0004,2024-09-06,417.43,Wallet,Returned
O03415,C0848,R0147,P0167,2024-05-27,1097.61,UPI,Returned
O03416,C0026,R0201,P0126,2024-02-04,1116.69,Cash on Delivery,Returned
O03417,C0218,R0174,P0074,2024-02-25,636.37,Wallet,Delivered
O03418,C0105,R0450,P0224,2024-06-01,964.35,Wallet,Delivered
O03419,C0203,R0046,P0050,2024-05-10,1444.67,Cash on Delivery,Returned
O03420,C0223,R0477,P0048,2023-09-23,618.87,Card,Returned
O03421,C0306,R0360,P0046,2023-08-20,501.57,Card,Cancelled
O03422,C0617,R0195,P0092,2025-07-25,1239.08,Wallet,Cancelled
O03423,C0215,R0111,P0068,2024-05-19,486.25,Card,Cancelled
O03424,C0433,R0002,P0062,2024-09-08,1180.71,Card,Delivered
O03425,C0938,R0079,P0015,2023-12-23,1450.61,UPI,Cancelled
O03426,C0046,R0096,P0175,2024-06-30,640.12,Card,Cancelled
O03427,C0608,R0057,P0043,2023-08-30,683.88,Wallet,Cancelled
O03428,C0552,R0076,P0080,2024-08-13,971.79,Wallet,Returned
O03429,C0539,R0056,P0290,2023-12-24,858.86,Cash on Delivery,Delivered
O03430,C0345,R0257,P0009,2023-08-16,234.34,Wallet,Returned
O03431,C0615,R0491,P0005,2024-06-23,710.55,Card,Delivered
O03432,C0020,R0387,P0003,2024-07-26,760.48,Card,Delivered
O03433,C0060,R0426,P0054,2023-11-10,1168.85,Cash on Delivery,Delivered
O03434,C0380,R0305,P0298,2025-07-16,898.17,UPI,Delivered
O03435,C0352,R0029,P0014,2023-12-10,536.37,Wallet,Delivered
O03436,C0319,R0287,P0248,2023-10-28,228.93,Cash on Delivery,Returned
O03437,C0660,R0347,P0263,2023-09-14,1498.56,UPI,Delivered
O03438,C0765,R0266,P0231,2023-11-13,1456.58,Cash on Delivery,Returned
O03439,C0228,R0173,P0009,2024-09-27,1187.86,Wallet,Cancelled
O03440,C0581,R0465,P0151,2024-01-23,900.24,Card,Returned
O03441,C0914,R0052,P0262,2024-09-14,428.77,Wallet,Returned
O03442,C0859,R0111,P0047,2025-07-31,1391.95,UPI,Delivered
O03443,C0743,R0065,P0103,2024-01-14,345.71,UPI,Cancelled
O03444,C0987,R0048,P0167,2024-03-30,702.43,Wallet,Cancelled
O03445,C0618,R0295,P0065,2024-01-19,1113.45,Card,Cancelled
O03446,C0737,R0057,P0261,2024-05-12,206.65,Wallet,Delivered
O03447,C0117,R0402,P0230,2024-10-14,371.43,Wallet,Returned
O03448,C0538,R0315,P0172,2024-07-17,238.88,Wallet,Returned
O03449,C0327,R0131,P0020,2025-05-25,385.62,Wallet,Cancelled
O03450,C0932,R0249,P0099,2024-08-29,1485.78,UPI,Returned
O03451,C0804,R0181,P0097,2024-12-11,522.91,Cash on Delivery,Cancelled
O03452,C0390,R0144,P0015,2025-04-26,825.52,Card,Returned
O03453,C0694,R0285,P0262,2023-08-27,320.22,UPI,Delivered
O03454,C0573,R0280,P0149,2024-11-02,1231.94,Wallet,Returned
O03455,C0288,R0076,P0137,2024-12-27,1083.75,Wallet,Returned
O03456,C0329,R0176,P0222,2024-03-30,1461.34,Card,Returned
O03457,C0398,R0370,P0101,2024-03-21,804.44,Card,Returned
O03458,C0579,R0080,P0165,2023-10-08,1208.02,Card,Returned
O03459,C0898,R0041,P0214,2024-07-04,369.99,Wallet,Returned
O03460,C0444,R0183,P0135,2023-12-09,1271.93,Wallet,Delivered
O03461,C0153,R0134,P0095,2025-07-31,571.69,Cash on Delivery,Cancelled
O03462,C0547,R0056,P0241,2025-06-24,1143.75,Card,Returned
O03463,C0245,R0250,P0126,2023-11-24,510.16,Cash on Delivery,Returned
O03464,C0901,R0084,P0192,2024-09-14,1293.37,Card,Delivered
O03465,C0270,R0158,P0283,2025-03-07,624.98,Wallet,Delivered
O03466,C0912,R0154,P0156,2023-08-24,360.29,Cash on Delivery,Returned
O03467,C0904,R0006,P0212,2024-06-26,1249.28,Card,Cancelled
O03468,C0681,R0385,P0116,2023-12-08,229.16,UPI,Returned
O03469,C0026,R0406,P0248,2024-12-13,379.36,Card,Delivered
O03470,C0410,R0097,P0127,2024-06-19,1063.49,Cash on Delivery,Returned
O03471,C0719,R0267,P0088,2024-10-12,638.77,UPI,Delivered
O03472,C0587,R0305,P0042,2024-12-01,676.34,Cash on Delivery,Returned
O03473,C0304,R0042,P0091,2024-06-01,159.14,UPI,Cancelled
O03474,C0619,R0406,P0254,2023-10-22,1055.95,Card,Cancelled
O03475,C0530,R0333,P0173,2025-06-05,229.87,Wallet,Returned
O03476,C0397,R0060,P0086,2024-08-12,726.32,UPI,Cancelled
O03477,C0731,R0366,P0113,2024-02-26,1343.35,Wallet,Cancelled
O03478,C0265,R0033,P0194,2023-10-14,310.79,UPI,Delivered
O03479,C0184,R0209,P0246,2024-10-31,1112.24,UPI,Cancelled
O03480,C0467,R0164,P0246,2024-08-18,609.01,Cash on Delivery,Delivered
O03481,C0766,R0454,P0251,2025-01-30,1161.09,Wallet,Delivered
O03482,C0552,R0398,P0046,2025-02-12,1063.4,UPI,Cancelled
O03483,C0091,R0423,P0253,2023-08-23,1276.38,Card,Delivered
O03484,C0262,R0368,P0098,2023-09-11,521.55,UPI,Delivered
O03485,C0135,R0086,P0227,2025-01-25,1295.59,Cash on Delivery,Delivered
