order_item_id,order_id,item_name,quantity,price
I04124,O04892,Pasta,4,281.88
I04125,O01422,Pasta,3,153.97
I04126,O03922,Pasta,4,129.23
I04127,O04445,Burger,5,164.03
I04128,O03009,Salad,1,78.29
I04129,O03714,Pizza,2,168.2
I04130,O00714,Salad,2,258.06
I04131,O02375,Fries,1,320.12
I04132,O03684,Pizza,5,336.19
I04133,O00513,Pizza,3,83.92
I04134,O00912,Fries,2,168.44
I04135,O04243,Biryani,5,271.08
I04136,O03111,Burger,1,182.1
I04137,O02920,Pizza,2,405.6
I04138,O02436,Salad,5,192.05
I04139,O02686,Pasta,1,112.98
I04140,O02759,Pizza,5,309.91
I04141,O01380,Pizza,5,70.4
I04142,O04768,Fries,5,100.27
I04143,O04529,Salad,3,486.24
I04144,O04759,Fries,1,429.32
I04145,O03312,Pasta,2,400.51
I04146,O03723,Pasta,5,441.0
I04147,O01832,Pizza,4,133.58
I04148,O04534,Ice Cream,4,426.9
I04149,O02245,Burger,4,289.81
I04150,O00849,Fries,1,206.56
I04151,O04646,Pizza,2,291.95
I04152,O04956,Ice Cream,2,121.95
I04153,O04194,Pizza,1,318.51
I04154,O01574,Fries,4,422.85
I04155,O02598,Salad,5,177.45
I04156,O02676,Salad,2,497.86
I04157,O01553,Pizza,1,124.48
I04158,O04903,Salad,5,77.97
I04159,O02700,Burger,1,425.44
I04160,O01334,Pasta,4,338.24
I04161,O04345,Ice Cream,1,472.13
I04162,O00179,Coke,5,259.33
I04163,O01204,Fries,1,211.31
I04164,O02152,Coke,4,327.79
I04165,O01313,Fries,3,391.52
I04166,O00891,Pizza,1,498.67
I04167,O00816,Salad,2,427.77
I04168,O03012,Coke,2,319.64
I04169,O01863,Burger,1,115.61
I04170,O00715,Coke,5,339.29
I04171,O01662,Coke,2,72.67
I04172,O01372,Pizza,2,455.75
I04173,O04898,Burger,2,70.26
I04174,O04840,Ice Cream,1,470.05
I04175,O00743,Salad,2,290.17
I04176,O03009,Coke,3,479.16
I04177,O03980,Salad,5,482.97
I04178,O01663,Fries,1,303.6
I04179,O02510,Fries,2,429.99
I04180,O01739,Ice Cream,4,330.62
I04181,O01394,Burger,3,316.0
I04182,O04536,Pizza,5,381.46
I04183,O01201,Biryani,4,357.73
I04184,O00950,Biryani,5,291.14
I04185,O03727,Pizza,2,438.54
I04186,O04108,Ice Cream,1,235.08
I04187,O04776,Burger,2,384.83
I04188,O03573,Ice Cream,4,498.2
I04189,O03829,Salad,2,436.84
I04190,O00876,Fries,4,66.89
I04191,O04554,Pizza,5,264.78
I04192,O03857,Pasta,5,409.97
I04193,O03005,Ice Cream,5,302.46
I04194,O00299,Pasta,4,278.51
I04195,O00238,Pizza,1,490.42
I04196,O02697,Pizza,1,470.22
I04197,O00743,Burger,4,122.92
I04198,O00303,Salad,5,186.06
I04199,O04082,Pizza,3,341.83
I04200,O01615,Pasta,2,270.4
I04201,O04284,Coke,2,199.52
I04202,O02542,Burger,4,409.25
I04203,O03345,Biryani,4,180.4
I04204,O02513,Coke,4,295.17
I04205,O02833,Burger,3,460.36
I04206,O01680,Ice Cream,4,355.04
I04207,O04208,Biryani,2,181.27
I04208,O03276,Pasta,2,479.02
I04209,O03278,Fries,4,463.56
I04210,O03062,Biryani,5,472.92
I04211,O01821,Burger,5,256.16
I04212,O04719,Fries,4,72.34
I04213,O03736,Ice Cream,5,457.06
I04214,O02168,Pasta,1,489.68
I04215,O02617,Fries,2,415.87
I04216,O00630,Fries,2,409.12
I04217,O04472,Salad,1,480.31
I04218,O01795,Biryani,3,371.6
I04219,O03179,Biryani,2,259.95
I04220,O01556,Biryani,5,248.6
I04221,O04208,Ice Cream,3,198.43
I04222,O00319,Coke,4,80.61
I04223,O01313,Pizza,2,194.34
I04224,O03170,Coke,3,191.86
I04225,O01319,Burger,5,131.84
I04226,O03816,Pasta,5,426.32
I04227,O00933,Coke,3,102.7
I04228,O04122,Coke,5,96.55
I04229,O04218,Ice Cream,2,448.5
I04230,O00038,Biryani,2,460.87
I04231,O03727,Ice Cream,4,126.88
I04232,O03151,Ice Cream,5,211.51
I04233,O02211,Biryani,4,275.09
I04234,O04838,Ice Cream,5,121.16
I04235,O01679,Coke,2,248.41
I04236,O03017,Pizza,3,361.5
I04237,O00044,Pasta,4,96.64
I04238,O01517,Fries,2,256.0
I04239,O02810,Coke,4,113.0
I04240,O02916,Pizza,4,352.52
I04241,O02269,Ice Cream,5,458.46
I04242,O04534,Fries,2,352.68
I04243,O02617,Coke,5,56.89
I04244,O02890,Burger,1,81.14
I04245,O04419,Salad,4,326.1
I04246,O02384,Pasta,5,442.13
I04247,O01601,Biryani,5,344.42
I04248,O02880,Burger,5,98.04
I04249,O03990,Pasta,5,438.22
I04250,O02069,Fries,2,220.85
I04251,O02688,Salad,3,96.06
I04252,O00690,Ice Cream,2,162.05
I04253,O02734,Salad,1,234.31
I04254,O00045,Ice Cream,1,356.31
I04255,O03997,Pasta,1,112.47
I04256,O04852,Salad,1,131.91
I04257,O00518,Burger,1,78.19
I04258,O03953,Pasta,2,284.55
I04259,O03710,Fries,5,318.16
I04260,O00267,Coke,5,101.97
I04261,O04835,Salad,2,152.26
I04262,O03824,Salad,3,408.19
I04263,O04871,Coke,4,490.26
I04264,O04744,Salad,1,418.93
I04265,O00163,Pasta,4,186.86
I04266,O01396,Burger,2,142.94
I04267,O01507,Salad,3,332.01
I04268,O02130,Pizza,5,373.98
I04269,O00773,Biryani,1,498.37
I04270,O03589,Fries,2,333.19
I04271,O00610,Pasta,3,378.35
I04272,O03496,Burger,4,331.39
I04273,O00073,Salad,2,260.27
I04274,O04958,Ice Cream,3,145.64
I04275,O00884,Pizza,1,180.85
I04276,O02853,Fries,2,215.35
I04277,O01201,Burger,3,465.26
I04278,O00519,Pizza,3,457.96
I04279,O01623,Pizza,2,270.22
I04280,O01145,Biryani,4,128.78
I04281,O01317,Biryani,1,101.51
I04282,O03813,Fries,4,433.82
I04283,O02225,Coke,1,192.48
I04284,O00046,Burger,2,338.79
I04285,O00802,Pasta,2,96.21
I04286,O02944,Fries,2,373.52
I04287,O00091,Coke,2,57.21
I04288,O04152,Pizza,2,383.48
I04289,O01376,Pizza,2,113.08
I04290,O04267,Ice Cream,4,471.21
I04291,O04072,Fries,5,257.59
I04292,O04025,Ice Cream,3,113.81
I04293,O04787,Burger,2,403.55
I04294,O00642,Coke,4,53.02
I04295,O03257,Coke,5,240.02
I04296,O02320,Fries,5,244.59
I04297,O04736,Fries,2,247.79
I04298,O00736,Fries,1,124.93
I04299,O00314,Pizza,3,55.1
I04300,O04085,Pizza,4,225.81
I04301,O01719,Coke,2,366.45
I04302,O04293,Ice Cream,3,85.55
I04303,O01272,Coke,1,71.62
I04304,O00251,Coke,3,53.41
I04305,O00783,Ice Cream,2,63.86
I04306,O04281,Salad,5,104.09
I04307,O03802,Coke,3,415.77
I04308,O01164,Pizza,3,265.39
I04309,O01620,Pasta,3,198.62
I04310,O04949,Pizza,4,370.46
I04311,O03411,Pizza,4,95.62
I04312,O00053,Pasta,3,476.31
I04313,O01314,Pizza,4,310.23
I04314,O00194,Salad,5,190.88
I04315,O00003,Coke,2,255.93
I04316,O04351,Coke,4,281.21
I04317,O02575,Biryani,3,179.69
I04318,O03955,Pasta,1,424.31
I04319,O03097,Biryani,4,281.97
I04320,O01417,Biryani,3,448.96
I04321,O03836,Pasta,3,193.84
I04322,O04485,Coke,4,235.56
I04323,O03804,Ice Cream,4,286.11
I04324,O00266,Burger,3,59.9
I04325,O04466,Pizza,2,429.59
I04326,O01079,Pizza,4,91.51
I04327,O04286,Salad,4,124.69
I04328,O03193,Burger,3,263.83
I04329,O00241,Pasta,1,119.07
I04330,O02250,Ice Cream,5,373.66
I04331,O03484,Ice Cream,4,482.29
I04332,O04627,Pizza,2,221.14
I04333,O03152,Ice Cream,1,334.77
I04334,O04126,Burger,4,223.56
I04335,O01239,Biryani,1,67.89
I04336,O04935,Coke,4,413.3
I04337,O01312,Burger,4,277.27
I04338,O03751,Fries,1,327.07
I04339,O04340,Pizza,3,366.62
I04340,O02549,Pizza,1,151.85
I04341,O02279,Pizza,4,277.22
I04342,O02604,Burger,3,495.81
I04343,O00340,Pasta,5,97.0
I04344,O04675,Salad,5,482.12
I04345,O04823,Biryani,2,264.14
I04346,O00240,Ice Cream,3,154.97
I04347,O04717,Ice Cream,3,61.01
I04348,O01458,Pasta,3,261.73
I04349,O04886,Ice Cream,1,116.91
I04350,O02711,Fries,5,190.59
I04351,O03211,Biryani,2,468.12
I04352,O01456,Ice Cream,3,261.18
I04353,O03850,Fries,4,340.53
I04354,O01849,Biryani,1,384.59
I04355,O02918,Biryani,5,400.47
I04356,O04962,Burger,2,107.51
I04357,O02941,Salad,3,481.47
I04358,O02413,Burger,4,434.32
I04359,O03408,Burger,5,82.89
I04360,O03778,Pizza,2,345.38
I04361,O01955,Fries,3,82.54
I04362,O01804,Biryani,4,335.95
I04363,O01085,Salad,4,199.75
I04364,O03701,Pizza,2,177.38
I04365,O03284,Salad,5,273.39
I04366,O01797,Pizza,4,281.96
I04367,O04385,Coke,2,352.92
I04368,O03214,Burger,3,354.63
I04369,O00556,Pasta,3,222.82
I04370,O02505,Pizza,2,301.9
I04371,O03941,Coke,3,72.02
I04372,O04400,Burger,2,76.2
I04373,O01896,Coke,1,150.99
I04374,O01230,Pizza,5,404.1
I04375,O01005,Ice Cream,1,442.17
I04376,O03660,Biryani,5,442.95
I04377,O01315,Coke,3,311.37
I04378,O04445,Pasta,1,264.65
I04379,O03005,Fries,2,82.64
I04380,O03874,Burger,1,179.78
I04381,O03670,Salad,1,169.3
I04382,O03845,Salad,1,419.95
I04383,O02775,Biryani,1,325.04
I04384,O02896,Coke,3,409.84
I04385,O01564,Burger,1,54.4
I04386,O02141,Ice Cream,4,70.29
I04387,O04537,Pasta,3,128.18
I04388,O03917,Ice Cream,5,364.88
I04389,O04250,Coke,1,477.95
I04390,O04299,Ice Cream,2,116.59
I04391,O04120,Pasta,3,487.63
I04392,O04430,Biryani,1,355.11
I04393,O02799,Biryani,2,58.93
I04394,O00160,Pasta,1,400.27
I04395,O00807,Burger,5,254.73
I04396,O01837,Coke,2,228.7
I04397,O02529,Pizza,3,314.92
I04398,O02375,Pasta,2,307.07
I04399,O01380,Burger,2,417.92
I04400,O02219,Pasta,4,181.37
I04401,O04112,Coke,5,102.36
I04402,O00218,Biryani,5,135.93
I04403,O04713,Burger,1,284.21
I04404,O02696,Pizza,2,438.62
I04405,O04181,Salad,1,207.55
I04406,O04367,Ice Cream,3,350.55
I04407,O00755,Fries,3,299.88
I04408,O04808,Pizza,2,370.36
I04409,O02718,Pizza,2,361.42
I04410,O04311,Pizza,2,353.87
I04411,O02461,Coke,5,147.95
I04412,O02121,Pasta,5,254.76
I04413,O02125,Coke,3,446.74
I04414,O02233,Pizza,1,100.65
I04415,O00885,Burger,3,59.77
I04416,O01810,Pizza,5,393.89
I04417,O00155,Biryani,1,308.6
I04418,O03918,Ice Cream,5,174.3
I04419,O00993,Coke,1,180.82
I04420,O04978,Biryani,4,194.65
I04421,O00607,Salad,3,345.27
I04422,O00265,Pizza,4,473.07
I04423,O02653,Burger,3,69.43
I04424,O03843,Biryani,4,198.44
I04425,O00535,Coke,3,235.24
I04426,O04189,Salad,3,388.02
I04427,O01886,Salad,3,410.16
I04428,O01422,Fries,2,339.43
I04429,O01811,Burger,3,305.67
I04430,O01196,Salad,2,130.48
I04431,O01086,Pasta,4,283.15
I04432,O02010,Biryani,1,63.29
I04433,O01922,Coke,4,446.93
I04434,O00050,Pasta,3,383.72
I04435,O04204,Coke,5,90.63
I04436,O04078,Salad,2,490.13
I04437,O03462,Burger,2,331.57
I04438,O02784,Fries,2,322.92
I04439,O03835,Ice Cream,2,124.81
I04440,O00642,Fries,2,268.31
I04441,O04599,Fries,5,90.79
I04442,O03486,Pizza,4,289.2
I04443,O00010,Pasta,3,390.36
I04444,O00117,Fries,3,334.52
I04445,O01672,Biryani,4,68.0
I04446,O01508,Pizza,5,63.86
I04447,O01031,Pasta,3,107.79
I04448,O04456,Ice Cream,4,189.04
I04449,O02833,Salad,3,315.21
I04450,O02277,Ice Cream,1,149.47
I04451,O02886,Ice Cream,5,298.49
I04452,O03603,Coke,3,351.32
I04453,O01584,Pizza,3,328.2
I04454,O03453,Burger,5,134.42
I04455,O03651,Fries,3,91.53
I04456,O02575,Salad,2,230.7
I04457,O00563,Fries,1,460.31
I04458,O02548,Biryani,1,180.4
I04459,O01413,Salad,1,333.38
I04460,O03513,Pizza,1,242.36
I04461,O02236,Burger,4,90.83
I04462,O01004,Fries,4,423.16
I04463,O01340,Ice Cream,3,127.33
I04464,O02913,Pasta,1,350.65
I04465,O02418,Burger,4,470.21
I04466,O01112,Pasta,2,76.49
I04467,O01533,Pizza,2,271.97
I04468,O04008,Burger,1,422.5
I04469,O03299,Coke,3,460.53
I04470,O03386,Fries,5,93.33
I04471,O00452,Ice Cream,2,105.04
I04472,O00711,Burger,2,391.71
I04473,O04386,Pizza,1,343.27
I04474,O01830,Salad,5,214.61
I04475,O00044,Ice Cream,2,298.11
I04476,O04213,Ice Cream,2,489.32
I04477,O00717,Pasta,1,134.97
I04478,O04687,Pizza,5,81.36
I04479,O01620,Biryani,2,489.77
I04480,O02702,Fries,3,290.61
I04481,O03977,Ice Cream,2,338.83
I04482,O00660,Pasta,4,72.25
I04483,O01627,Pasta,3,345.64
I04484,O03707,Coke,1,430.4
I04485,O04673,Burger,2,271.18
I04486,O03968,Burger,1,307.55
I04487,O04965,Pasta,5,229.73
I04488,O04593,Pasta,4,403.63
I04489,O04023,Pasta,1,479.7
I04490,O02034,Fries,2,97.16
I04491,O04971,Burger,1,289.0
I04492,O01424,Fries,2,348.72
I04493,O01022,Pasta,4,265.9
I04494,O00815,Fries,5,302.03
I04495,O00167,Ice Cream,3,400.22
I04496,O00480,Biryani,4,199.02
I04497,O00333,Coke,1,388.34
I04498,O02719,Pasta,1,129.31
I04499,O04685,Pizza,5,286.47
I04500,O03252,Burger,5,308.62
I04501,O01636,Pizza,2,294.26
I04502,O00381,Ice Cream,3,270.96
I04503,O04275,Biryani,2,182.32
I04504,O02384,Fries,2,227.49
I04505,O03552,Biryani,4,330.26
I04506,O04151,Coke,1,151.91
I04507,O04956,Biryani,4,493.89
I04508,O02044,Pizza,3,314.36
I04509,O02793,Pizza,5,274.74
I04510,O02464,Fries,1,328.87
I04511,O02247,Pasta,4,186.5
I04512,O03199,Ice Cream,5,278.8
I04513,O02012,Biryani,3,449.37
I04514,O03970,Burger,4,417.0
I04515,O04466,Salad,5,115.32
I04516,O01189,Fries,5,442.63
I04517,O00535,Pasta,2,474.15
I04518,O00289,Biryani,3,404.08
I04519,O04603,Pasta,4,308.0
I04520,O04446,Fries,4,178.07
I04521,O00139,Coke,1,71.01
I04522,O03705,Pizza,5,356.18
I04523,O03451,Pizza,1,121.52
I04524,O04144,Biryani,5,201.83
I04525,O04362,Burger,2,87.23
I04526,O02416,Salad,3,71.64
I04527,O00904,Pasta,5,70.42
I04528,O02577,Pasta,4,182.81
I04529,O00860,Coke,1,396.99
I04530,O02754,Pizza,2,354.57
I04531,O04541,Coke,4,256.06
I04532,O03376,Pizza,3,247.42
I04533,O00267,Pizza,1,256.93
I04534,O04707,Biryani,1,108.68
I04535,O02424,Coke,2,202.76
I04536,O02948,Fries,3,159.88
I04537,O00252,Biryani,1,124.85
I04538,O01189,Biryani,2,433.35
I04539,O00323,Pizza,5,237.46
I04540,O01382,Ice Cream,1,388.37
I04541,O01696,Ice Cream,2,373.6
I04542,O00290,Fries,5,287.94
I04543,O03664,Fries,5,167.32
I04544,O02283,Salad,4,87.74
I04545,O01736,Coke,2,347.81
I04546,O04508,Salad,2,481.66
I04547,O02612,Burger,5,382.83
I04548,O03229,Pasta,3,228.59
I04549,O00002,Fries,4,276.73
I04550,O02374,Pasta,3,246.32
I04551,O03982,Fries,3,296.24
I04552,O02884,Burger,4,249.85
I04553,O00657,Coke,3,303.91
I04554,O01549,Coke,2,317.79
I04555,O04752,Pizza,1,271.82
I04556,O00144,Ice Cream,3,78.77
I04557,O03165,Pizza,2,394.66
I04558,O04295,Pasta,2,454.23
I04559,O04584,Salad,1,412.62
I04560,O02214,Burger,3,71.76
I04561,O00717,Pizza,1,197.99
I04562,O04374,Biryani,3,451.29
I04563,O02242,Pasta,2,451.94
I04564,O03404,Pasta,5,423.66
I04565,O00686,Biryani,1,147.04
I04566,O02871,Burger,5,86.91
I04567,O00961,Biryani,2,410.24
I04568,O01672,Pizza,4,125.67
I04569,O02555,Fries,2,125.43
I04570,O03159,Pizza,4,447.02
I04571,O04153,Biryani,1,469.84
I04572,O04202,Pizza,3,340.51
I04573,O02249,Fries,4,102.33
I04574,O00922,Biryani,3,122.92
I04575,O02538,Fries,1,380.84
I04576,O01436,Ice Cream,2,169.41
I04577,O03996,Biryani,1,456.97
I04578,O03752,Pasta,2,372.96
I04579,O01312,Ice Cream,2,261.23
I04580,O02332,Coke,3,310.39
I04581,O00315,Biryani,5,487.13
I04582,O00641,Biryani,2,270.21
I04583,O00303,Pasta,1,224.7
I04584,O00889,Salad,2,135.15
I04585,O03193,Burger,1,354.33
I04586,O00368,Pasta,4,464.16
I04587,O00338,Pasta,3,62.02
I04588,O01217,Pizza,3,188.32
I04589,O04040,Fries,1,112.46
I04590,O03216,Fries,3,141.57
I04591,O02701,Salad,5,111.06
I04592,O00092,Ice Cream,3,405.27
I04593,O03542,Pasta,1,497.03
I04594,O01582,Pizza,4,450.29
I04595,O00546,Salad,5,212.29
I04596,O01830,Biryani,5,104.12
I04597,O00337,Salad,4,202.6
I04598,O02616,Salad,4,353.3
I04599,O04825,Fries,1,96.72
I04600,O04419,Pizza,2,268.09
I04601,O01721,Burger,5,81.78
I04602,O01861,Coke,2,483.5
I04603,O04256,Ice Cream,3,231.48
I04604,O00533,Burger,3,498.88
I04605,O02885,Pizza,2,180.41
I04606,O05000,Biryani,2,172.68
I04607,O04555,Ice Cream,4,80.63
I04608,O02195,Ice Cream,2,309.06
I04609,O02690,Pizza,5,352.15
I04610,O04273,Salad,3,274.18
I04611,O00300,Salad,3,371.48
I04612,O03426,Pasta,5,433.97
I04613,O01419,Pizza,1,267.79
I04614,O03254,Salad,2,82.12
I04615,O04804,Coke,5,363.58
I04616,O03281,Ice Cream,3,358.02
I04617,O03249,Salad,2,493.07
I04618,O01325,Salad,1,196.96
I04619,O04954,Coke,5,389.42
I04620,O03686,Biryani,1,121.29
I04621,O03052,Ice Cream,5,318.82
I04622,O01801,Pizza,2,122.72
I04623,O03683,Ice Cream,5,268.21
I04624,O04264,Pizza,3,421.79
I04625,O03585,Fries,1,235.55
I04626,O03721,Ice Cream,5,159.17
I04627,O03938,Pizza,3,483.22
I04628,O02061,Salad,4,153.27
I04629,O01119,Fries,3,315.71
I04630,O04788,Pizza,1,239.01
I04631,O03708,Biryani,5,279.19
I04632,O04879,Biryani,4,260.64
I04633,O02229,Salad,2,117.15
I04634,O00796,Fries,1,300.81
I04635,O03688,Biryani,5,160.29
I04636,O04096,Burger,2,351.7
I04637,O01247,Biryani,5,250.3
I04638,O00183,Biryani,5,303.11
I04639,O03261,Ice Cream,1,168.91
I04640,O00535,Biryani,2,381.73
I04641,O00634,Pizza,5,425.97
I04642,O00084,Coke,3,126.26
I04643,O01117,Burger,3,216.97
I04644,O03088,Ice Cream,2,66.58
I04645,O02465,Fries,4,435.63
I04646,O00351,Burger,5,197.47
I04647,O01551,Pasta,2,460.71
I04648,O00772,Pizza,3,105.07
I04649,O01453,Fries,1,464.78
I04650,O04668,Coke,1,82.79
I04651,O04471,Ice Cream,2,118.6
I04652,O00808,Fries,2,217.92
I04653,O02432,Coke,5,340.71
I04654,O01842,Biryani,1,219.71
I04655,O04307,Pizza,4,343.91
I04656,O02597,Pizza,5,180.48
I04657,O01116,Biryani,1,268.95
I04658,O00799,Salad,3,475.95
I04659,O03574,Ice Cream,5,53.33
I04660,O00620,Biryani,1,394.35
I04661,O00956,Ice Cream,2,421.15
I04662,O01911,Pizza,4,271.58
I04663,O01635,Ice Cream,3,247.86
I04664,O02151,Pasta,5,152.51
I04665,O04955,Salad,2,350.06
I04666,O02202,Coke,3,475.93
I04667,O03974,Pasta,3,100.13
I04668,O02734,Burger,4,402.07
I04669,O04978,Pasta,2,239.27
I04670,O02535,Fries,3,336.13
I04671,O02368,Pizza,3,322.98
I04672,O01418,Ice Cream,4,351.28
I04673,O02425,Ice Cream,4,486.05
I04674,O04818,Pasta,1,192.64
I04675,O01881,Biryani,1,109.8
I04676,O04828,Pizza,4,298.23
I04677,O02487,Biryani,2,251.73
I04678,O04169,Fries,4,144.57
I04679,O04262,Biryani,3,227.32
I04680,O02097,Salad,3,224.71
I04681,O02613,Salad,5,305.27
I04682,O03688,Pasta,4,405.57
I04683,O00261,Biryani,3,123.82
I04684,O02508,Salad,4,229.77
I04685,O01850,Coke,5,50.48
I04686,O02413,Pasta,4,269.9
I04687,O01437,Ice Cream,1,374.74
I04688,O04263,Pasta,3,393.49
I04689,O02694,Salad,5,194.45
I04690,O03827,Coke,2,370.8
I04691,O01864,Pasta,3,412.2
I04692,O01828,Fries,1,195.02
I04693,O03293,Burger,5,214.23
I04694,O00065,Fries,5,447.18
I04695,O01363,Coke,3,451.11
I04696,O01594,Burger,2,230.02
I04697,O02585,Biryani,4,358.63
I04698,O01848,Ice Cream,4,472.44
I04699,O03518,Ice Cream,1,72.19
I04700,O03955,Pasta,1,265.56
I04701,O04788,Coke,5,380.82
I04702,O00912,Ice Cream,2,212.12
I04703,O04086,Fries,4,59.92
I04704,O01766,Pizza,3,256.1
I04705,O01850,Coke,5,257.63
I04706,O01007,Biryani,2,363.54
I04707,O02878,Biryani,5,171.14
I04708,O00007,Pasta,2,470.89
I04709,O01226,Biryani,3,118.28
I04710,O01025,Fries,1,321.02
I04711,O01946,Salad,2,99.91
I04712,O01635,Biryani,4,453.62
I04713,O03554,Burger,2,51.51
I04714,O04029,Pizza,1,212.89
I04715,O02424,Pizza,3,151.24
I04716,O00577,Pasta,3,367.58
I04717,O01473,Salad,3,240.07
I04718,O01670,Biryani,5,403.83
I04719,O01577,Salad,4,317.19
I04720,O02901,Ice Cream,1,421.15
I04721,O03675,Ice Cream,1,272.15
I04722,O02246,Pizza,3,446.22
I04723,O01878,Fries,2,316.65
I04724,O00784,Ice Cream,1,339.04
I04725,O03826,Fries,5,487.41
I04726,O03159,Salad,5,314.48
I04727,O01411,Biryani,2,127.16
I04728,O01449,Biryani,4,436.54
I04729,O02700,Fries,2,439.45
I04730,O01658,Pizza,4,333.85
I04731,O02214,Pasta,2,367.42
I04732,O03970,Coke,3,481.06
I04733,O03698,Biryani,2,136.23
I04734,O02798,Biryani,4,370.19
I04735,O02924,Burger,3,138.13
I04736,O03262,Ice Cream,2,181.57
I04737,O03534,Pasta,4,214.6
I04738,O04616,Burger,1,474.66
I04739,O01971,Biryani,1,147.73
I04740,O02563,Burger,1,100.05
I04741,O04410,Fries,1,112.91
I04742,O00790,Coke,1,249.49
I04743,O02323,Ice Cream,4,182.45
I04744,O02845,Ice Cream,2,226.5
I04745,O03150,Coke,1,371.86
I04746,O04057,Salad,5,149.86
I04747,O03168,Pasta,3,462.14
I04748,O01139,Pizza,3,115.41
I04749,O00074,Pizza,4,191.99
I04750,O04308,Salad,1,405.67
I04751,O01064,Pizza,1,356.45
I04752,O03791,Salad,3,52.46
I04753,O03909,Fries,1,434.59
I04754,O00983,Pizza,2,254.84
I04755,O00929,Coke,2,323.1
I04756,O02199,Fries,4,292.38
I04757,O03399,Pizza,4,316.72
I04758,O03257,Pasta,5,188.03
I04759,O02818,Pizza,2,148.5
I04760,O01827,Biryani,4,475.32
I04761,O02259,Burger,4,298.94
I04762,O00043,Pizza,5,234.56
I04763,O00832,Pizza,1,260.25
I04764,O00575,Pizza,3,470.24
I04765,O03672,Biryani,2,347.51
I04766,O02105,Fries,4,310.11
I04767,O02406,Pizza,4,264.79
I04768,O00600,Fries,2,336.91
I04769,O01968,Biryani,1,216.25
I04770,O00915,Burger,5,265.33
I04771,O01562,Pizza,3,404.1
I04772,O03628,Fries,5,300.54
I04773,O00948,Burger,1,57.52
I04774,O02407,Coke,4,460.46
I04775,O04821,Ice Cream,5,390.59
I04776,O03471,Biryani,3,342.27
I04777,O03593,Salad,4,319.7
I04778,O04998,Biryani,2,62.24
I04779,O03103,Biryani,1,58.2
I04780,O00983,Pizza,5,465.16
I04781,O01916,Biryani,5,375.93
I04782,O01474,Burger,5,53.93
I04783,O03130,Pizza,5,385.99
I04784,O01130,Burger,2,428.34
I04785,O03240,Biryani,3,238.26
I04786,O00779,Coke,3,251.84
I04787,O03847,Coke,2,72.73
I04788,O03122,Ice Cream,4,353.27
I04789,O00501,Fries,5,383.07
I04790,O03326,Fries,1,382.08
I04791,O00296,Pizza,1,164.63
I04792,O04898,Pizza,4,387.56
I04793,O04728,Coke,5,377.19
I04794,O04807,Ice Cream,3,219.56
I04795,O02321,Pizza,3,411.12
I04796,O01028,Pizza,2,68.35
I04797,O04639,Pizza,3,303.88
I04798,O01425,Fries,2,251.09
I04799,O00207,Biryani,5,315.26
I04800,O03724,Biryani,1,198.38
I04801,O02155,Burger,2,229.39
I04802,O04317,Coke,1,216.65
I04803,O00342,Burger,2,332.4
I04804,O00390,Pizza,2,333.99
I04805,O03266,Pasta,2,466.02
I04806,O02827,Salad,4,155.41
I04807,O04813,Ice Cream,5,313.73
I04808,O02377,Fries,2,98.31
I04809,O01145,Biryani,4,405.37
I04810,O03893,Fries,2,407.65
I04811,O04130,Coke,1,141.46
I04812,O01670,Salad,2,379.0
I04813,O00254,Fries,4,58.27
I04814,O04101,Ice Cream,3,239.38
I04815,O01365,Biryani,1,105.7
I04816,O03871,Ice Cream,5,214.95
I04817,O02106,Burger,3,248.34
I04818,O04386,Pizza,3,362.37
I04819,O00348,Ice Cream,2,52.5
I04820,O03816,Fries,4,186.56
I04821,O02602,Pasta,5,329.48
I04822,O04564,Pizza,4,234.95
I04823,O01745,Pizza,3,469.81
I04824,O04899,Pasta,4,483.79
I04825,O03607,Pasta,2,444.25
I04826,O02869,Biryani,2,276.0
I04827,O01193,Pasta,3,384.94
I04828,O00716,Salad,5,260.83
I04829,O02515,Salad,4,262.77
I04830,O00630,Fries,1,112.3
I04831,O03878,Fries,5,314.29
I04832,O04840,Coke,5,292.34
I04833,O03663,Coke,1,425.5
I04834,O00108,Pasta,3,50.92
I04835,O04905,Salad,4,220.24
I04836,O04722,Coke,2,59.17
I04837,O00780,Ice Cream,4,384.85
I04838,O02641,Ice Cream,1,375.81
I04839,O00749,Coke,1,321.04
I04840,O02703,Pizza,2,151.64
I04841,O02768,Coke,1,206.81
I04842,O04554,Biryani,1,487.52
I04843,O01317,Ice Cream,5,115.4
I04844,O00207,Burger,2,61.96
I04845,O02428,Pizza,1,56.47
I04846,O01264,Fries,4,262.42
I04847,O04323,Ice Cream,4,415.42
I04848,O01235,Salad,4,416.04
I04849,O01912,Biryani,5,241.07
I04850,O03722,Salad,1,264.84
I04851,O03735,Salad,2,374.35
I04852,O01210,Pasta,5,212.26
I04853,O01803,Biryani,4,445.05
I04854,O01805,Salad,1,141.53
I04855,O01143,Pasta,1,466.46
I04856,O03200,Pizza,3,70.38
I04857,O04724,Biryani,1,463.42
I04858,O03880,Coke,4,86.47
I04859,O01105,Coke,2,62.54
I04860,O01696,Pasta,2,238.82
I04861,O02254,Pasta,2,79.95
I04862,O02606,Salad,4,289.0
I04863,O03521,Fries,3,177.22
I04864,O03929,Pizza,1,300.12
I04865,O04405,Fries,4,240.85
I04866,O02565,Fries,2,426.29
I04867,O00077,Biryani,2,160.04
